src_path,dst_path,prompt,expected_direction,second_object,view_type
/home/zzou/WhatsUp_dataset/controlled_images/banana_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/banana_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,banana,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/book_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/book_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,book,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/book_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/book_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,book,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/book_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/book_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,book,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/book_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/book_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,book,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/book_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/book_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,book,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/book_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/book_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,book,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/bottle_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bottle_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,bottle,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/bottle_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bottle_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,bottle,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/bottle_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bottle_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,bottle,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/bottle_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bottle_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,bottle,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/bottle_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bottle_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,bottle,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/bottle_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bottle_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,bottle,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/bowl_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bowl_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,bowl,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/bowl_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bowl_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,bowl,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/bowl_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bowl_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,bowl,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/bowl_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bowl_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,bowl,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/bowl_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bowl_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,bowl,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/bowl_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/bowl_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,bowl,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/cap_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cap_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,cap,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/cap_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cap_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,cap,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/cap_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cap_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,cap,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/cap_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cap_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,cap,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/cap_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cap_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,cap,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/cap_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cap_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,cap,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/chair2_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair2_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,chair2,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/chair2_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair2_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,chair2,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/chair2_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair2_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,chair2,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/chair2_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair2_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,chair2,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/chair2_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair2_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,chair2,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/chair2_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair2_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,chair2,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/chair_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,chair,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/chair_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,chair,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/chair_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,chair,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/chair_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,chair,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/chair_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,chair,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/chair_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/chair_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,chair,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/cup_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cup_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,cup,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/cup_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cup_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,cup,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/cup_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cup_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,cup,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/cup_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cup_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,cup,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/cup_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cup_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,cup,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/cup_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/cup_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,cup,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/dog_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dog_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,dog,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/dog_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dog_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,dog,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/dog_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dog_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,dog,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/dog_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dog_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,dog,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/dog_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dog_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,dog,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/dog_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dog_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,dog,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/dragonfruit_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dragonfruit_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,dragonfruit,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/dragonfruit_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dragonfruit_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,dragonfruit,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/dragonfruit_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dragonfruit_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,dragonfruit,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/dragonfruit_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dragonfruit_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,dragonfruit,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/dragonfruit_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dragonfruit_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,dragonfruit,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/dragonfruit_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/dragonfruit_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,dragonfruit,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/helmet_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/helmet_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,helmet,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/helmet_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/helmet_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,helmet,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/helmet_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/helmet_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,helmet,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/helmet_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/helmet_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,helmet,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/helmet_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/helmet_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,helmet,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/helmet_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/helmet_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,helmet,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/kettle_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/kettle_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,kettle,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/kettle_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/kettle_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,kettle,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/kettle_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/kettle_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,kettle,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/kettle_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/kettle_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,kettle,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/kettle_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/kettle_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,kettle,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/kettle_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/kettle_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,kettle,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/knife_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/knife_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,knife,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/knife_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/knife_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,knife,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/knife_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/knife_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,knife,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/knife_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/knife_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,knife,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/knife_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/knife_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,knife,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/knife_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/knife_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,knife,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/lamp_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/lamp_left_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",right,lamp,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/lamp_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/lamp_left_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",front,lamp,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/lamp_left_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/lamp_left_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",back,lamp,FACE-RIGHT
/home/zzou/WhatsUp_dataset/controlled_images/lamp_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/lamp_right_of_table_FACE-CAMERA.png,"Remove the table. Insert a human standing facing the camera, with their body also faced the camera. Keep all the rest of the image the same.",left,lamp,FACE-CAMERA
/home/zzou/WhatsUp_dataset/controlled_images/lamp_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/lamp_right_of_table_FACE-LEFT.png,"Remove the table. Insert a human standing facing left, with their body also turned to the left. Keep all the rest of the image the same.",back,lamp,FACE-LEFT
/home/zzou/WhatsUp_dataset/controlled_images/lamp_right_of_table.jpeg,/home/zzou/Version0_dataset/Qwen_Image_Edit_2509_v0_table/lamp_right_of_table_FACE-RIGHT.png,"Remove the table. Insert a human standing facing right, with their body also turned to the right. Keep all the rest of the image the same.",front,lamp,FACE-RIGHT
